timestamp,open,high,low,close,volume
2024-01-01 01:39:00,25107.8,25152.83211477524,25026.966748178304,25136.22,2.59
2024-01-01 01:40:00,24884.49,24929.589051072762,24803.5546247576,24921.08,3.72
2024-01-01 01:41:00,25125.3,25170.707390831005,25057.543857341207,25132.09,1.7
2024-01-01 01:42:00,25159.52,25209.2895739332,25103.989697823887,25154.5,2.9
2024-01-01 01:43:00,24796.03,24803.210100141765,24731.076320786673,24799.77,0.7
2024-01-01 01:44:00,24675.67,24680.293169406705,24622.973990778566,24649.89,4.6
2024-01-01 01:45:00,25459.13,25505.371450659313,25430.871618610006,25494.1,2.71
2024-01-01 01:46:00,24930.21,24981.809413674855,24872.605978030035,24875.23,2.22
2024-01-01 01:47:00,24812.75,24885.25544822748,24759.433897639996,24882.98,1.78
2024-01-01 01:48:00,25203.33,25205.130568981458,25131.243260939107,25194.69,3.76
2024-01-01 01:49:00,24705.43,24735.429864265134,24606.2831496027,24616.73,1.1
2024-01-01 01:50:00,25366.2,25462.916663597385,25348.60204774884,25367.07,3.73
2024-01-01 01:51:00,25165.14,25235.86137945015,25158.948457856226,25206.69,1.63
2024-01-01 01:52:00,24881.79,24907.915500810737,24835.737060076804,24841.32,3.57
2024-01-01 01:53:00,25110.45,25160.723350007782,25029.81738662356,25090.8,2.9
2024-01-01 01:54:00,24881.7,24929.57089789636,24839.34036677806,24859.43,4.64
2024-01-01 01:55:00,24670.22,24760.584791179535,24648.547381524935,24695.53,2.56
2024-01-01 01:56:00,25160.69,25188.374718738374,25068.071237525954,25133.66,2.09
2024-01-01 01:57:00,25134.27,25219.70600283623,25104.55180095638,25174.34,1.01
2024-01-01 01:58:00,24562.57,24574.01964334653,24462.555424683123,24496.1,1.12
2024-01-01 01:59:00,24968.67,25048.299866331625,24954.7549721935,25022.12,4.76
2024-01-01 02:00:00,24628.39,24635.960243265312,24539.08727359802,24563.61,3.73
2024-01-01 02:01:00,25114.85,25214.96019541954,25108.85992825336,25202.85,1.53
2024-01-01 02:02:00,25492.2,25493.005151635523,25406.979217570526,25409.3,3.56
2024-01-01 02:03:00,25258.36,25285.380318991884,25242.5806027004,25263.51,0.5
2024-01-01 02:04:00,24671.8,24809.133157388056,24669.859440522065,24732.43,4.83
2024-01-01 02:05:00,24488.11,24574.470382482217,24453.833166844623,24465.56,2.86
2024-01-01 02:06:00,24813.63,24854.971174223225,24759.677773727613,24780.51,1.84
2024-01-01 02:07:00,25473.16,25512.59650886319,25422.02450615201,25475.61,3.74
2024-01-01 02:08:00,24895.63,25029.273722552625,24878.366365751634,24948.92,2.93
2024-01-01 02:09:00,25321.4,25391.822467585698,25320.23068717501,25360.11,3.85
2024-01-01 02:10:00,24796.41,24854.289369678805,24709.725325306856,24808.54,3.14
2024-01-01 02:11:00,25092.48,25153.696693034683,25057.578923212106,25124.32,0.83
2024-01-01 02:12:00,24756.34,24801.22357837602,24705.886142509473,24751.7,2.15
2024-01-01 02:13:00,24719.36,24795.285773746484,24692.34083346251,24697.55,1.16
2024-01-01 02:14:00,24715.91,24801.376690933626,24715.0040719158,24763.17,2.65
2024-01-01 02:15:00,24539.56,24637.454251214855,24537.592990092147,24597.24,1.48
2024-01-01 02:16:00,24628.12,24736.695285991846,24618.574712410347,24674.26,1.57
2024-01-01 02:17:00,25056.65,25102.03566656302,25033.36300084465,25057.51,0.59
2024-01-01 02:18:00,24620.28,24670.864281711438,24566.801683807844,24663.13,1.78
2024-01-01 02:19:00,24961.21,25062.355861658085,24909.87602207721,24939.52,3.04
2024-01-01 02:20:00,24863.8,24887.85348365581,24836.985646326193,24872.28,2.32
2024-01-01 02:21:00,24791.53,24823.688494594135,24710.798507676118,24811.75,1.2
2024-01-01 02:22:00,24816.09,24848.47965649539,24757.701930388328,24791.03,4.56
2024-01-01 02:23:00,24551.92,24611.22946320624,24514.092893208985,24542.76,1.68
2024-01-01 02:24:00,24880.03,24909.31030802415,24785.94516308433,24817.14,4.23
2024-01-01 02:25:00,25386.55,25397.29638192437,25321.654720233888,25342.47,2.05
2024-01-01 02:26:00,24632.57,24697.05192995823,24627.31119634902,24670.57,4.66
2024-01-01 02:27:00,24827.35,24903.85574204698,24777.642665027237,24835.4,4.92
2024-01-01 02:28:00,24750.94,24814.40591132453,24734.250229145946,24755.21,3.3
2024-01-01 02:29:00,24504.3,24611.57432003291,24500.008148896934,24563.59,1.72
2024-01-01 02:30:00,24577.09,24603.58543245643,24538.632110015373,24591.7,1.95
2024-01-01 02:31:00,24536.27,24567.01453700709,24437.521922603173,24486.8,4.17
2024-01-01 02:32:00,25384.21,25505.092544988653,25381.79466094811,25417.59,1.08
2024-01-01 02:33:00,25052.5,25076.73857410113,25019.238028743417,25026.78,2.13
2024-01-01 02:34:00,25109.87,25165.02048738946,25073.80160288667,25082.81,1.42
2024-01-01 02:35:00,24958.71,24977.65137997648,24864.59739677507,24881.96,3.25
2024-01-01 02:36:00,24525.09,24548.070273796933,24457.6828016925,24461.39,2.85
2024-01-01 02:37:00,24728.3,24768.932096891866,24684.691400851003,24731.59,4.01
2024-01-01 02:38:00,24710.49,24758.94268177966,24641.66227156051,24718.31,4.0
2024-01-01 02:39:00,24933.07,24992.047757710116,24915.427744115193,24984.93,1.19
2024-01-01 02:40:00,24576.3,24668.14891193585,24513.82824375957,24580.2,4.75
2024-01-01 02:41:00,25201.45,25245.018672846523,25124.914758302853,25221.42,4.77
2024-01-01 02:42:00,24611.64,24643.723720417453,24576.29715478014,24594.59,3.51
2024-01-01 02:43:00,25460.56,25501.577387082947,25409.89602207126,25474.09,2.39
2024-01-01 02:44:00,24580.38,24608.845394090444,24499.720458763266,24512.68,3.7
2024-01-01 02:45:00,24929.92,24992.847192711626,24905.16293558917,24952.54,0.76
2024-01-01 02:46:00,25363.4,25411.696866110564,25280.024984896616,25353.6,4.95
2024-01-01 02:47:00,24646.35,24752.715490445342,24637.368238842828,24671.62,0.88
2024-01-01 02:48:00,25131.85,25135.746879077786,25004.033050187998,25124.09,4.33
2024-01-01 02:49:00,24749.0,24791.849091058073,24661.661245927095,24679.02,4.67
2024-01-01 02:50:00,25160.38,25160.398114348583,25065.680210953986,25117.52,2.91
2024-01-01 02:51:00,24694.22,24700.02271371622,24570.80831201681,24594.56,4.09
2024-01-01 02:52:00,25217.59,25231.504072279746,25143.499495852393,25172.65,1.57
2024-01-01 02:53:00,25438.59,25455.949658623107,25388.5778064226,25422.81,3.14
2024-01-01 02:54:00,24574.8,24625.704745743784,24563.730508307115,24624.43,3.39
2024-01-01 02:55:00,25241.29,25283.687928219897,25185.48706130063,25191.14,1.62
2024-01-01 02:56:00,25047.51,25154.494078313455,25046.639800067966,25108.0,1.13
2024-01-01 02:57:00,24816.18,24858.497715898975,24762.966797816614,24784.66,4.8
2024-01-01 02:58:00,24529.49,24651.19415831711,24523.596582948812,24617.23,4.02
2024-01-01 02:59:00,24622.72,24636.357159375508,24544.728529106018,24597.74,2.22
2024-01-01 03:00:00,24663.09,24670.6715278788,24617.344888769567,24625.13,3.35
2024-01-01 03:01:00,24885.04,24893.418939600208,24784.72169579492,24888.98,4.14
2024-01-01 03:02:00,25037.32,25049.298095644368,24892.739661572523,24995.58,3.7
2024-01-01 03:03:00,25027.04,25063.101909139463,24980.517280565145,25044.22,1.52
2024-01-01 03:04:00,24573.85,24620.971047673436,24537.366899816636,24563.33,2.18
2024-01-01 03:05:00,25094.11,25094.87300858864,24971.564804808375,25028.74,3.99
2024-01-01 03:06:00,25002.75,25075.437920549775,24976.057436551728,25069.15,4.84
2024-01-01 03:07:00,24556.55,24670.165884435166,24552.897094469263,24555.18,4.63
2024-01-01 03:08:00,24570.03,24585.691197179556,24512.853659329623,24517.76,2.28
2024-01-01 03:09:00,24609.6,24705.96928201513,24602.56770501743,24666.99,3.77
2024-01-01 03:10:00,25343.19,25444.49986432056,25311.78994881338,25385.28,4.26
2024-01-01 03:11:00,25417.09,25432.08108656568,25330.107388183198,25340.62,3.6
2024-01-01 03:12:00,25056.38,25135.86434698798,25045.8547504416,25102.41,3.1
2024-01-01 03:13:00,25438.3,25477.098003772247,25383.080624000566,25387.22,1.14
2024-01-01 03:14:00,24573.15,24639.609788476224,24507.201995695294,24607.06,2.54
2024-01-01 03:15:00,24554.61,24634.321572277408,24534.22634498537,24546.01,1.21
2024-01-01 03:16:00,24852.43,24919.723515218982,24799.14168761701,24867.08,1.13
2024-01-01 03:17:00,24780.93,24795.769595468413,24699.718481456264,24768.35,2.02
2024-01-01 03:18:00,24667.19,24675.657985389615,24618.996043435454,24628.39,3.57
2024-01-01 03:19:00,25066.1,25094.444208042103,25030.198269611265,25038.27,4.07
2024-01-01 03:20:00,24891.13,24899.309989004356,24848.873423300574,24895.34,1.42
2024-01-01 03:21:00,24584.29,24632.159503154955,24559.96586999774,24610.65,2.43
2024-01-01 03:22:00,24771.03,24874.261828420676,24744.24819247889,24873.13,2.27
2024-01-01 03:23:00,24880.7,24925.234083968724,24854.611824804346,24862.81,1.21
2024-01-01 03:24:00,24597.82,24691.280369325927,24594.40145742794,24686.61,1.96
2024-01-01 03:25:00,25126.11,25179.82372211248,25103.881466697174,25150.59,0.9
2024-01-01 03:26:00,24702.26,24747.910124369195,24661.698014838872,24671.05,1.22
2024-01-01 03:27:00,24687.02,24739.003413166334,24655.384268783837,24658.7,2.16
2024-01-01 03:28:00,24920.1,24987.86280787515,24857.452716685053,24869.04,4.07
2024-01-01 03:29:00,24961.32,25016.501086043972,24916.158996952607,24943.29,4.77
2024-01-01 03:30:00,25041.14,25105.396064006385,24978.614880317873,24998.98,1.94
2024-01-01 03:31:00,25095.87,25178.687841252577,25072.030680289747,25083.52,1.7
2024-01-01 03:32:00,25215.63,25220.314506635186,25110.27695304591,25171.54,0.65
2024-01-01 03:33:00,24534.21,24563.98078150172,24483.802429879757,24514.53,4.03
2024-01-01 03:34:00,24732.71,24775.362594795497,24659.333201225625,24765.16,3.37
2024-01-01 03:35:00,24835.68,24910.788134206752,24825.687222403463,24850.36,4.85
2024-01-01 03:36:00,25004.44,25006.79167868824,24947.775717852965,25002.22,0.89
2024-01-01 03:37:00,24851.52,24986.24637079739,24840.577769932843,24981.26,4.92
2024-01-01 03:38:00,24918.72,24987.855234500694,24863.601785811956,24923.24,1.29
2024-01-01 03:39:00,24605.48,24635.84575640191,24525.86878550462,24594.84,2.93
2024-01-01 03:40:00,24734.0,24810.760843785338,24686.683830571717,24689.4,1.41
2024-01-01 03:41:00,25271.66,25329.459353310747,25245.14695645521,25263.2,2.45
2024-01-01 03:42:00,24711.1,24817.591327699585,24693.387849336075,24702.48,4.97
2024-01-01 03:43:00,25171.63,25233.288188072485,25125.03617871502,25232.54,0.73
2024-01-01 03:44:00,24641.55,24685.814911451027,24573.80505589843,24580.22,1.31
2024-01-01 03:45:00,25138.93,25223.091019656433,25110.32315603578,25215.94,1.09
2024-01-01 03:46:00,24588.22,24598.534095252337,24532.56441194058,24563.55,2.38
2024-01-01 03:47:00,24838.43,24845.28453065241,24761.636965115664,24814.45,4.8
2024-01-01 03:48:00,25050.87,25088.081183712482,25010.428132558536,25060.11,2.66
2024-01-01 03:49:00,25286.88,25311.880707446442,25224.14569585795,25310.75,0.64
2024-01-01 03:50:00,24764.83,24822.36002120778,24727.129206771137,24813.51,2.24
2024-01-01 03:51:00,24639.98,24670.87060464152,24547.80654014768,24586.08,1.66
2024-01-01 03:52:00,24677.03,24711.63361489051,24606.308446644885,24685.55,2.68
2024-01-01 03:53:00,24647.56,24723.557051925745,24630.967820835376,24640.9,2.03
2024-01-01 03:54:00,24827.05,24895.267401274206,24809.004014339353,24892.19,1.27
2024-01-01 03:55:00,24682.49,24708.546271947576,24608.67908977425,24652.72,4.64
2024-01-01 03:56:00,24570.01,24599.745096731822,24510.804328014987,24591.4,1.28
2024-01-01 03:57:00,24939.17,25002.439223089794,24924.765044202482,24935.85,2.42
2024-01-01 03:58:00,25256.02,25329.85686029627,25205.38585863733,25256.71,3.42
2024-01-01 03:59:00,25275.7,25318.08926110541,25223.09901767211,25244.93,1.96
2024-01-01 04:00:00,24859.45,24898.538225824414,24829.548964296406,24883.0,2.49
2024-01-01 04:01:00,24869.64,24880.99682965716,24751.809927884595,24825.64,2.01
2024-01-01 04:02:00,25499.8,25507.229311461713,25368.764820371034,25418.4,1.77
2024-01-01 04:03:00,24827.24,24911.847436822783,24824.281578388534,24881.65,3.62
2024-01-01 04:04:00,25497.38,25511.39851353339,25422.842796442324,25455.3,2.83
2024-01-01 04:05:00,24860.19,24880.22694566554,24779.013899400234,24862.25,0.66
2024-01-01 04:06:00,25375.56,25457.718658822625,25375.25996291739,25455.72,2.53
2024-01-01 04:07:00,24806.37,24811.578730679576,24706.93144488769,24760.2,4.53
2024-01-01 04:08:00,25137.45,25214.55944564286,25081.657816135063,25188.28,4.51
2024-01-01 04:09:00,25512.5,25554.49847465314,25459.752169095336,25506.59,4.31
2024-01-01 04:10:00,25468.0,25495.24654956138,25385.833492924627,25475.42,1.46
2024-01-01 04:11:00,25475.96,25514.88548907577,25396.421362974703,25431.78,0.53
2024-01-01 04:12:00,24828.55,24834.27121195287,24755.91583489405,24818.3,2.23
2024-01-01 04:13:00,24591.58,24616.177739550116,24498.453335340862,24556.13,4.14
2024-01-01 04:14:00,25390.97,25485.060252401425,25354.596512579377,25424.39,2.75
2024-01-01 04:15:00,24708.69,24721.737921125045,24645.165915379035,24676.76,0.8
2024-01-01 04:16:00,25168.82,25216.5228354112,25121.59582055172,25203.28,4.38
2024-01-01 04:17:00,24884.27,24925.360629146668,24876.363338281888,24922.95,2.34
2024-01-01 04:18:00,24947.55,24989.639084654067,24924.386963932793,24941.75,1.27
2024-01-01 04:19:00,24567.67,24634.081525865447,24554.423098716918,24622.23,2.35
2024-01-01 04:20:00,24838.49,24923.681108435572,24836.517827279673,24845.56,4.2
2024-01-01 04:21:00,25141.43,25143.03603799379,25061.979496143416,25089.95,0.74
2024-01-01 04:22:00,25426.12,25447.677649815727,25390.171882972132,25418.31,3.73
2024-01-01 04:23:00,24548.77,24616.706628795004,24523.675936190328,24615.97,1.08
2024-01-01 04:24:00,24786.62,24884.761011132057,24778.223559786187,24809.68,2.68
2024-01-01 04:25:00,25043.6,25149.702656861406,25039.41817647445,25115.18,1.94
2024-01-01 04:26:00,24964.06,25032.255322421475,24932.76322167116,24934.88,4.82
2024-01-01 04:27:00,25201.96,25232.961930662495,25107.88679240453,25120.7,4.43
2024-01-01 04:28:00,24590.15,24591.175268313676,24543.80223759497,24544.06,2.28
2024-01-01 04:29:00,25313.18,25382.986782451186,25298.173164093303,25304.02,4.44
2024-01-01 04:30:00,25328.41,25363.993185948744,25295.052324481574,25348.82,4.01
2024-01-01 04:31:00,24631.69,24641.32779021165,24547.283128115516,24615.8,2.94
2024-01-01 04:32:00,24801.38,24846.513380708064,24784.11618027819,24840.05,0.84
2024-01-01 04:33:00,25239.4,25334.00313791989,25196.627931240477,25297.4,1.44
2024-01-01 04:34:00,25002.45,25138.83304921484,24991.068446266236,25101.08,1.06
2024-01-01 04:35:00,24937.69,24965.319376375657,24875.42587150839,24897.87,2.04
2024-01-01 04:36:00,25413.12,25456.401191127832,25387.861022342637,25423.52,1.2
2024-01-01 04:37:00,24813.84,24845.558675891552,24737.32823605583,24740.46,4.35
2024-01-01 04:38:00,25139.48,25149.051418330346,25074.68046604677,25076.59,4.52
2024-01-01 04:39:00,25102.83,25130.18124203574,25042.27026329467,25052.66,4.18
2024-01-01 04:40:00,25031.14,25071.10495180567,25007.40451413784,25035.44,1.48
2024-01-01 04:41:00,25132.1,25204.809102954794,25100.330016299646,25117.7,2.41
2024-01-01 04:42:00,25169.75,25198.941821408476,25076.04517770859,25091.37,2.49
2024-01-01 04:43:00,24958.59,25034.88395319236,24890.3393285919,24935.52,2.57
2024-01-01 04:44:00,24995.51,25107.133837359546,24981.155619595862,25095.95,3.19
2024-01-01 04:45:00,24638.71,24647.899269501948,24518.17121356969,24547.01,2.14
2024-01-01 04:46:00,24693.54,24725.713821711783,24638.467956304186,24676.76,2.68
2024-01-01 04:47:00,25111.79,25147.40341390394,25069.526916806008,25084.54,2.02
2024-01-01 04:48:00,24754.1,24873.108000208973,24741.79237522376,24744.09,0.7
2024-01-01 04:49:00,25258.7,25313.599665979276,25212.71338539119,25237.2,2.22
2024-01-01 04:50:00,24795.08,24814.07750273462,24709.798614137388,24789.28,1.87
2024-01-01 04:51:00,24617.83,24646.74800399767,24581.143263540518,24583.37,4.44
2024-01-01 04:52:00,25344.76,25435.829754791197,25313.526981452836,25400.01,2.66
2024-01-01 04:53:00,25456.24,25558.845714416377,25446.407905919918,25528.38,3.27
2024-01-01 04:54:00,24507.19,24585.894610781976,24488.89783399979,24491.4,3.49
2024-01-01 04:55:00,25269.08,25331.953195046164,25266.632780097218,25293.84,1.66
2024-01-01 04:56:00,24959.9,24972.124404209568,24860.82798228722,24882.65,1.34
2024-01-01 04:57:00,25482.97,25503.50482905393,25352.898159471908,25353.67,0.66
2024-01-01 04:58:00,24674.43,24680.397393628395,24588.538395728152,24645.91,3.47
2024-01-01 04:59:00,25078.61,25099.570960287772,25011.1601152267,25038.05,0.53
2024-01-01 05:00:00,25295.52,25418.120011491523,25293.801619575926,25315.06,4.19
2024-01-01 05:01:00,25327.09,25402.545787088988,25255.44088212598,25325.47,0.79
2024-01-01 05:02:00,25047.57,25085.92094323889,25040.501035814144,25082.55,0.81
2024-01-01 05:03:00,24866.08,24878.94039719535,24747.374199568556,24868.27,4.88
2024-01-01 05:04:00,24734.31,24762.518289652475,24692.377512309915,24750.27,0.69
2024-01-01 05:05:00,24478.66,24565.424990491723,24451.479029637783,24490.76,4.88
2024-01-01 05:06:00,24576.77,24610.82262190473,24548.69526527673,24605.33,2.39
2024-01-01 05:07:00,25075.42,25085.905985509566,25025.65551776372,25084.42,2.79
2024-01-01 05:08:00,24853.74,24937.7786662924,24807.489478624935,24846.22,3.2
2024-01-01 05:09:00,25174.87,25245.092096761236,25130.7117859827,25139.84,3.38
2024-01-01 05:10:00,24875.92,24882.56047290257,24787.542184460868,24800.82,2.67
2024-01-01 05:11:00,25188.17,25227.367327645297,25136.668238419603,25220.39,4.02
2024-01-01 05:12:00,24574.71,24699.933872905458,24558.257654441506,24611.22,4.99
2024-01-01 05:13:00,25098.04,25127.28348349687,25063.007922060464,25074.71,1.71
2024-01-01 05:14:00,24727.01,24789.39665844588,24695.378835914682,24719.75,1.72
2024-01-01 05:15:00,24864.59,24891.031024915545,24753.45242087052,24870.21,4.29
2024-01-01 05:16:00,25261.81,25357.6413105759,25235.767896532107,25298.65,4.43
2024-01-01 05:17:00,24546.65,24646.62611858786,24522.206386899437,24546.71,3.74
2024-01-01 05:18:00,25372.25,25396.41346780567,25263.9839521186,25346.68,2.15
2024-01-01 05:19:00,24958.76,25037.859043493114,24953.76542829653,24977.17,4.07
2024-01-01 05:20:00,24757.65,24776.70315983178,24672.684616737122,24707.65,3.09
2024-01-01 05:21:00,25072.57,25154.19419009133,25052.36703810661,25091.03,2.67
2024-01-01 05:22:00,24637.14,24742.803034184883,24632.837298647686,24645.06,2.37
2024-01-01 05:23:00,25287.31,25365.622754152257,25251.183939447306,25254.82,0.81
